"ID";"locationData_HGC";"locationData_DEWAC"
28837;"{""numFound"": 2, ""articleId"": 28837, ""locations"": [{""lat"": ""49.89873"", ""lon"": ""10.90067"", ""name"": ""Bamberg"", ""score"": 3, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2952984, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""47.73804"", ""lon"": ""16.14015"", ""name"": ""Breitenau"", ""score"": 1, ""state"": """", ""county"": ""AT"", ""region"": """", ""locationId"": 7872988, ""featureClass"": ""ADM3"", ""municipality"": """"}]}";"{""numFound"": 3, ""articleId"": 28837, ""locations"": [{""lat"": ""49.89873"", ""lon"": ""10.90067"", ""name"": ""Bamberg"", ""score"": 3, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2952984, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""47.73804"", ""lon"": ""16.14015"", ""name"": ""Breitenau"", ""score"": 1, ""state"": """", ""county"": ""AT"", ""region"": """", ""locationId"": 7872988, ""featureClass"": ""ADM3"", ""municipality"": """"}, {""lat"": ""52.64728"", ""lon"": ""13.26007"", ""name"": ""Golfplatz Stolper Heide e.V."", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 6543840, ""featureClass"": ""RECG"", ""municipality"": """"}]}"
28841;"{""numFound"": 2, ""articleId"": 28841, ""locations"": [{""lat"": ""50.23963"", ""lon"": ""11.33308"", ""name"": ""Kronach"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2883784, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""50.31113"", ""lon"": ""11.37278"", ""name"": ""Wilhelmsthal"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2808657, ""featureClass"": ""PPLA4"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 28841, ""locations"": [{""lat"": ""50.23963"", ""lon"": ""11.33308"", ""name"": ""Kronach"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2883784, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""50.31113"", ""lon"": ""11.37278"", ""name"": ""Wilhelmsthal"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2808657, ""featureClass"": ""PPLA4"", ""municipality"": """"}]}"
28842;"{""numFound"": 0, ""articleId"": 28842, ""locations"": []}";"{""numFound"": 1, ""articleId"": 28842, ""locations"": [{""lat"": ""50.13333"", ""lon"": ""11.51667"", ""name"": ""Untersteinach"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2818632, ""featureClass"": ""PPLA4"", ""municipality"": """"}]}"
28847;"{""numFound"": 1, ""articleId"": 28847, ""locations"": [{""lat"": ""50.14567"", ""lon"": ""11.05928"", ""name"": ""Lichtenfels"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2878074, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 28847, ""locations"": [{""lat"": ""50.14567"", ""lon"": ""11.05928"", ""name"": ""Lichtenfels"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2878074, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}"
28848;"{""numFound"": 0, ""articleId"": 28848, ""locations"": []}";"{""numFound"": 0, ""articleId"": 28848, ""locations"": []}"
28863;"{""numFound"": 3, ""articleId"": 28863, ""locations"": [{""lat"": ""48.70233"", ""lon"": ""12.02717"", ""name"": ""Rottenburg an der Laaber"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2843728, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""48.78164"", ""lon"": ""12.02263"", ""name"": ""Laaber"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2882155, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""47.90901"", ""lon"": ""12.29795"", ""name"": ""Bad Endorf"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2930367, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 28863, ""locations"": [{""lat"": ""13.80131"", ""lon"": ""109.15193"", ""name"": ""Sông Hà Thanh"", ""score"": 1, ""state"": """", ""county"": ""VN"", ""region"": """", ""locationId"": 1581066, ""featureClass"": ""STM"", ""municipality"": """"}]}"
28864;"{""numFound"": 2, ""articleId"": 28864, ""locations"": [{""lat"": ""49.01513"", ""lon"": ""12.10161"", ""name"": ""Regensburg"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2849483, ""featureClass"": ""PPLA2"", ""municipality"": """"}, {""lat"": ""48.98909"", ""lon"": ""12.1407"", ""name"": ""Burgweinting"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2941057, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 28864, ""locations"": [{""lat"": ""49.01513"", ""lon"": ""12.10161"", ""name"": ""Regensburg"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2849483, ""featureClass"": ""PPLA2"", ""municipality"": """"}, {""lat"": ""48.98909"", ""lon"": ""12.1407"", ""name"": ""Burgweinting"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2941057, ""featureClass"": ""PPL"", ""municipality"": """"}]}"
28886;"{""numFound"": 1, ""articleId"": 28886, ""locations"": [{""lat"": ""50.10068"", ""lon"": ""11.45032"", ""name"": ""Kulmbach"", ""score"": 3, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2882588, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 28886, ""locations"": [{""lat"": ""50.10068"", ""lon"": ""11.45032"", ""name"": ""Kulmbach"", ""score"": 3, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2882588, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}"
28889;"{""numFound"": 1, ""articleId"": 28889, ""locations"": [{""lat"": ""50.4973"", ""lon"": ""12.13782"", ""name"": ""Plauen"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2853292, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 28889, ""locations"": [{""lat"": ""50.4973"", ""lon"": ""12.13782"", ""name"": ""Plauen"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2853292, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}"
28890;"{""numFound"": 1, ""articleId"": 28890, ""locations"": [{""lat"": ""48.85341"", ""lon"": ""2.3488"", ""name"": ""Paris"", ""score"": 1, ""state"": """", ""county"": ""FR"", ""region"": """", ""locationId"": 2988507, ""featureClass"": ""PPLC"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 28890, ""locations"": [{""lat"": ""48.85341"", ""lon"": ""2.3488"", ""name"": ""Paris"", ""score"": 1, ""state"": """", ""county"": ""FR"", ""region"": """", ""locationId"": 2988507, ""featureClass"": ""PPLC"", ""municipality"": """"}]}"
28893;"{""numFound"": 0, ""articleId"": 28893, ""locations"": []}";"{""numFound"": 0, ""articleId"": 28893, ""locations"": []}"
28894;"{""numFound"": 20, ""articleId"": 28894, ""locations"": [{""lat"": ""50.25937"", ""lon"": ""10.96384"", ""name"": ""Coburg"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2939951, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""51.52905"", ""lon"": ""11.04881"", ""name"": ""Dietersdorf"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2937132, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""50.04937"", ""lon"": ""10.22175"", ""name"": ""Schweinfurt"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2834498, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""50.31806"", ""lon"": ""11.39861"", ""name"": ""Landkreis Kronach"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2883782, ""featureClass"": ""ADM3"", ""municipality"": """"}, {""lat"": ""50.23963"", ""lon"": ""11.33308"", ""name"": ""Kronach"", ""score"": 4, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2883784, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""50.12194"", ""lon"": ""11.1175"", ""name"": ""Landkreis Lichtenfels"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 3220852, ""featureClass"": ""ADM3"", ""municipality"": """"}, {""lat"": ""49.89873"", ""lon"": ""10.90067"", ""name"": ""Bamberg"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2952984, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""50.14567"", ""lon"": ""11.05928"", ""name"": ""Lichtenfels"", ""score"": 6, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2878074, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""50.08486"", ""lon"": ""11.23979"", ""name"": ""Weismain"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2812067, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""50.14093"", ""lon"": ""11.25205"", ""name"": ""Burgkunstadt"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2941207, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""50.10068"", ""lon"": ""11.45032"", ""name"": ""Kulmbach"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2882588, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""50.44765"", ""lon"": ""10.73355"", ""name"": ""Landkreis Hildburghausen"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2904803, ""featureClass"": ""ADM3"", ""municipality"": """"}, {""lat"": ""51.06383"", ""lon"": ""11.93386"", ""name"": ""Waldau"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2815170, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""50.42553"", ""lon"": ""10.73184"", ""name"": ""Hildburghausen"", ""score"": 5, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2904804, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""50.42944"", ""lon"": ""11.14722"", ""name"": ""Landkreis Sonneberg"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2831245, ""featureClass"": ""ADM3"", ""municipality"": """"}, {""lat"": ""50.3592"", ""lon"": ""11.17463"", ""name"": ""Sonneberg"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2831250, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""50.4"", ""lon"": ""11.21667"", ""name"": ""Judenbach"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2894617, ""featureClass"": ""PPLA4"", ""municipality"": """"}, {""lat"": ""50.68333"", ""lon"": ""10.93333"", ""name"": ""Neuhaus"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2865155, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""47.21513"", ""lon"": ""8.62016"", ""name"": ""Rennweg"", ""score"": 1, ""state"": """", ""county"": ""CH"", ""region"": """", ""locationId"": 6292721, ""featureClass"": ""PPLL"", ""municipality"": """"}, {""lat"": ""50.12477"", ""lon"": ""11.29607"", ""name"": ""Mainklein"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2874241, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 20, ""articleId"": 28894, ""locations"": [{""lat"": ""50.30086"", ""lon"": ""10.93649"", ""name"": ""Landkreis Coburg"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2939950, ""featureClass"": ""ADM3"", ""municipality"": """"}, {""lat"": ""51.52905"", ""lon"": ""11.04881"", ""name"": ""Dietersdorf"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2937132, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""50.04937"", ""lon"": ""10.22175"", ""name"": ""Schweinfurt"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2834498, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""50.23963"", ""lon"": ""11.33308"", ""name"": ""Kronach"", ""score"": 4, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2883784, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""49.89873"", ""lon"": ""10.90067"", ""name"": ""Bamberg"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2952984, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""50.14567"", ""lon"": ""11.05928"", ""name"": ""Lichtenfels"", ""score"": 4, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2878074, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""50.12504"", ""lon"": ""11.2503"", ""name"": ""Altenkunstadt"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2957555, ""featureClass"": ""PPLA4"", ""municipality"": """"}, {""lat"": ""50.08486"", ""lon"": ""11.23979"", ""name"": ""Weismain"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2812067, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""50.14093"", ""lon"": ""11.25205"", ""name"": ""Burgkunstadt"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2941207, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""50.10068"", ""lon"": ""11.45032"", ""name"": ""Kulmbach"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2882588, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""51.06383"", ""lon"": ""11.93386"", ""name"": ""Waldau"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2815170, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""50.42553"", ""lon"": ""10.73184"", ""name"": ""Hildburghausen"", ""score"": 5, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2904804, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""50.3592"", ""lon"": ""11.17463"", ""name"": ""Sonneberg"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2831250, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""50.4"", ""lon"": ""11.21667"", ""name"": ""Judenbach"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2894617, ""featureClass"": ""PPLA4"", ""municipality"": """"}, {""lat"": ""50.68333"", ""lon"": ""10.93333"", ""name"": ""Neuhaus"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2865155, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""13.80131"", ""lon"": ""109.15193"", ""name"": ""Sông Hà Thanh"", ""score"": 5, ""state"": """", ""county"": ""VN"", ""region"": """", ""locationId"": 1581066, ""featureClass"": ""STM"", ""municipality"": """"}, {""lat"": ""48.5"", ""lon"": ""15.1"", ""name"": ""Pfaffendorf"", ""score"": 1, ""state"": """", ""county"": ""AT"", ""region"": """", ""locationId"": 2768981, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""50.12771"", ""lon"": ""11.06597"", ""name"": ""Klentsch"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2887901, ""featureClass"": ""HLL"", ""municipality"": """"}, {""lat"": ""50.12477"", ""lon"": ""11.29607"", ""name"": ""Mainklein"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2874241, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""50.43706"", ""lon"": ""11.23999"", ""name"": ""Neuenbau"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2865836, ""featureClass"": ""PPL"", ""municipality"": """"}]}"
28940;"{""numFound"": 1, ""articleId"": 28940, ""locations"": [{""lat"": ""50.23963"", ""lon"": ""11.33308"", ""name"": ""Kronach"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2883784, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 28940, ""locations"": [{""lat"": ""50.23963"", ""lon"": ""11.33308"", ""name"": ""Kronach"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2883784, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}"
28941;"{""numFound"": 2, ""articleId"": 28941, ""locations"": [{""lat"": ""50.47687"", ""lon"": ""11.15962"", ""name"": ""Lauscha"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2880052, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""50.3592"", ""lon"": ""11.17463"", ""name"": ""Sonneberg"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2831250, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 28941, ""locations"": [{""lat"": ""50.47687"", ""lon"": ""11.15962"", ""name"": ""Lauscha"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2880052, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""50.3592"", ""lon"": ""11.17463"", ""name"": ""Sonneberg"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2831250, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}"
28944;"{""numFound"": 0, ""articleId"": 28944, ""locations"": []}";"{""numFound"": 0, ""articleId"": 28944, ""locations"": []}"
28947;"{""numFound"": 1, ""articleId"": 28947, ""locations"": [{""lat"": ""48.61332"", ""lon"": ""12.21833"", ""name"": ""Essenbach"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2928804, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 28947, ""locations"": [{""lat"": ""48.61332"", ""lon"": ""12.21833"", ""name"": ""Essenbach"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2928804, ""featureClass"": ""PPL"", ""municipality"": """"}]}"
28950;"{""numFound"": 2, ""articleId"": 28950, ""locations"": [{""lat"": ""51.5"", ""lon"": ""10.5"", ""name"": ""Federal Republic of Germany"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2921044, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""49.0"", ""lon"": ""11.5"", ""name"": ""Bavaria"", ""score"": 3, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2951839, ""featureClass"": ""ADM1"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 28950, ""locations"": [{""lat"": ""51.5"", ""lon"": ""10.5"", ""name"": ""Federal Republic of Germany"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2921044, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""49.0"", ""lon"": ""11.5"", ""name"": ""Bavaria"", ""score"": 4, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2951839, ""featureClass"": ""ADM1"", ""municipality"": """"}]}"
